,language,chipID,chipRow,chipColumn,term,srgbR,srgbG,srgbB
21740,66,291,F,30,U,52.85385,124.80975,205.73655
21741,66,292,C,40,P,249.2013,185.81085,191.5356
21742,66,293,B,19,S,205.14495,236.8032,221.6715
21743,66,294,B,27,S,214.6488,232.5855,239.37615
21744,66,295,G,8,C,127.02825,90.2343,32.7369
21745,66,296,H,33,U,94.3092,53.22105,128.775
21746,66,297,C,9,P,253.8372,193.51695,0.0
21747,66,298,F,2,P,217.65015,69.0744,74.36565
21748,66,299,F,19,U,0.0,143.80725,104.78715
21749,66,300,D,0,S,175.3278,175.38135,175.2717
21750,66,301,F,21,U,0.0,143.91945,123.8637
21751,66,302,B,3,S,243.9228,225.6036,221.13345
21752,66,303,C,30,U,175.542,204.20655,246.65895
21753,66,304,F,13,U,118.0446,129.79755,0.8262
21754,66,305,I,37,P,86.41185,23.83485,71.6142
21755,66,306,C,15,U,156.52155,220.1211,94.0236
21756,66,307,F,25,U,0.0,137.3685,160.03545
21757,66,308,E,33,P,161.3181,138.79905,196.7784
21758,66,309,H,11,C,80.1363,72.88155,28.98075
21759,66,310,E,19,U,0.0,171.2019,128.6271
21760,66,311,G,27,U,0.0,106.48035,147.1044
21761,66,312,I,0,C,49.4445,49.47,49.43175
21762,66,313,I,31,U,39.7749,39.92025,112.03935
21763,66,314,B,38,S,239.73825,226.11615,229.7703
21764,66,315,D,16,U,105.3813,195.5442,96.16815
21765,66,316,F,22,U,0.0,140.16585,133.77555
21766,66,317,H,37,P,124.9092,35.88105,99.27405
21767,66,318,D,5,P,246.75075,151.7097,95.0436
21768,66,319,B,36,S,237.00975,226.6236,233.35305
21769,66,320,F,12,U,129.2391,126.66615,0.0
21770,66,321,F,1,P,216.8061,67.82235,92.63385
21771,66,322,D,29,U,125.45235,180.82305,230.9229
21772,66,323,H,20,U,0.0,86.54700000000001,68.1309
21773,66,324,B,4,S,244.61895,225.59085,218.892
21774,66,325,H,36,P,117.60345,40.80765,109.956
21775,66,326,D,9,P,218.5809,168.27705,0.0
21776,66,327,B,25,S,208.3911,234.4368,237.5019
21777,66,328,H,16,U,33.303000000000004,82.41345,38.5152
21778,66,329,G,7,P,138.4344,84.9558,13.77
21779,66,330,B,22,S,203.8674,236.3799,229.5
21780,67,1,E,29,CN,78.57825,154.92015,217.9842
21781,67,2,C,23,CN,154.2138,213.16215,209.42385
21782,67,3,F,4,NR,219.04245,71.68815,0.0
21783,67,4,I,36,MR,73.7664,35.22825,70.8339
21784,67,5,C,20,CN,130.28205,218.97615,191.75745
21785,67,6,C,6,CA,247.5489,190.59465,144.9879
21786,67,7,E,15,LM,90.8871,167.7543,0.0
21787,67,8,H,40,IX,136.99365,27.0453,66.23625
21788,67,9,G,6,CA,144.14895,81.3144,27.2085
21789,67,10,I,30,CN,0.0,49.1589,102.71655
21790,67,11,I,22,CN,2.6469,56.049,55.896
21791,67,12,C,11,CX,222.7017,204.76755,0.0
21792,67,13,I,18,CN,0.0,58.90755,37.9797
21793,67,14,I,26,CN,3.79185,54.3609,69.66855
21794,67,15,C,35,IX,226.7715,190.9899,226.2615
21795,67,16,C,0,TX,202.0212,202.0926,201.9549
21796,67,17,E,3,MB,235.4517,111.3075,88.8777
21797,67,18,I,11,PT,53.1216,49.71735,32.4564
21798,67,19,E,27,CN,59.1498,159.8799,198.4002
21799,67,20,F,16,MZ,0.0,143.81235,23.50845
21800,67,21,E,39,IX,228.47745,110.51700000000001,146.03595
21801,67,22,B,10,CX,248.7831,229.95135,141.678
21802,67,23,F,34,MR,150.95745,104.90445,174.47355
21803,67,24,H,10,CA,84.4407,71.3337,29.74065
21804,67,25,G,24,CN,0.0,108.73965,119.82705
21805,67,26,H,30,CN,0.0,72.6495,140.6988
21806,67,27,B,5,TX,245.7282,225.58575,215.0313
21807,67,28,E,38,IX,212.0223,120.41865,156.4017
21808,67,29,D,18,CN,88.54875,194.78175,147.7062
21809,67,30,F,6,CA,186.915,100.266,0.0
21810,67,31,C,24,CN,154.16025,212.66235,214.50345
21811,67,32,E,36,MR,198.0942,124.6236,182.20005
21812,67,33,D,15,LM,129.32325,192.6372,70.9002
21813,67,34,F,28,CN,0.0,132.1461,188.4297
21814,67,35,D,3,IX,252.95235,146.0283,124.3023
21815,67,36,I,20,CN,0.0,58.9152,47.0577
21816,67,37,E,30,CN,102.43095,151.07475,218.6778
21817,67,38,G,39,IX,171.1662,50.64555,99.18225
21818,67,39,G,16,MZ,36.44715,111.5268,41.64915
21819,67,40,E,25,CN,0.0,164.7096,185.67315
21820,67,41,H,3,MB,147.8643,6.6555,22.19265
21821,67,42,E,10,CX,175.9245,147.0024,0.0
21822,67,43,I,29,CN,0.10455,51.6069,88.54365
21823,67,44,B,40,TX,241.38299999999998,225.88665,226.74345
21824,67,45,E,17,VE,33.3948,170.3553,100.1334
21825,67,46,F,0,PT,122.85645,122.89215,122.80799999999999
21826,67,47,I,17,MZ,22.51905,55.8654,38.0562
21827,67,48,E,8,CX,199.31055,137.0523,0.0
21828,67,49,D,25,CN,103.428,188.1135,201.26895
21829,67,50,I,35,MR,70.3239,36.72,74.18715
21830,67,51,H,8,CA,99.02925,65.7288,7.9611
21831,67,52,B,16,TX,213.34575,235.8393,208.8603
21832,67,53,H,39,IX,133.6812,29.7126,77.8362
21833,67,54,G,15,MZ,58.1553,109.6194,19.8849
21834,67,55,E,24,CN,0.0,165.92595,177.0108
21835,67,56,C,4,IX,253.59495,186.6855,161.38695
21836,67,57,H,24,CN,0.0,82.7475,95.64795
21837,67,58,F,10,CX,145.80135,120.87765,0.0
21838,67,59,C,34,MR,210.93345,196.9518,223.23465
21839,67,60,I,25,CN,0.0,55.01625,66.75135
21840,67,61,H,2,MB,138.7863,28.45545,43.04145
21841,67,62,E,32,MR,149.5677,142.2543,200.4198
21842,67,63,D,1,IX,237.3387,152.27325,154.02
21843,67,64,G,29,CN,0.0,101.95155,164.1741
21844,67,65,F,39,IX,211.446,69.3192,122.5989
21845,67,66,B,8,TX,243.18075,227.6079,202.05435
21846,67,67,C,18,CN,137.92695,218.8818,177.77835
21847,67,68,E,37,MR,205.1067,122.50965,170.5593
21848,67,69,G,12,MZ,101.9694,100.09515,17.59245
21849,67,70,C,32,MR,201.16185,199.58595,227.1183
21850,67,71,I,1,CP,96.2115,17.05185,46.2672
21851,67,72,G,19,CN,0.0,116.56305,81.6255
21852,67,73,H,34,MR,103.1322,49.13085,123.21855
21853,67,74,C,26,CN,160.80555,210.3852,223.16325
21854,67,75,I,16,VE,28.2846,55.437,32.3493
21855,67,76,F,5,NR,201.17715,89.78295,0.0
21856,67,77,F,24,CN,0.0,138.6792,152.19675
21857,67,78,C,36,IX,233.46015,189.0927,220.69995
21858,67,79,H,0,PT,72.39705,72.4149,72.36135
21859,67,80,G,28,AL,0.0,105.67965,162.10605
21860,67,81,E,14,LM,127.3011,161.19825,0.0
21861,67,82,D,22,CN,56.46465,194.77665,182.47799999999998
21862,67,83,B,9,CX,249.56085,227.7864,172.4514
21863,67,84,C,3,IX,253.75305,185.81085,170.60775
21864,67,85,F,18,MZ,0.0,143.61345,94.74015
21865,67,86,D,37,IX,234.6153,148.53495,196.42905
21866,67,87,I,13,PT,48.1746,51.0051,35.6439
21867,67,88,G,36,MR,151.21755,62.46735,138.55425
21868,67,89,J,0,PT,38.9028,38.9283,38.8926
21869,67,90,I,23,VE,0.14535,55.84245,59.48385
21870,67,91,D,13,LM,169.3863,185.2422,0.0
21871,67,92,B,7,TX,245.2386,226.58025,206.01705
21872,67,93,G,26,AL,0.0,108.78555,142.88925
21873,67,94,I,8,CA,60.1239,47.14695,33.39225
21874,67,95,B,18,AL,206.70555,236.7012,218.5095
21875,67,96,C,10,CX,236.0943,200.4351,0.0
21876,67,97,H,32,MR,80.3097,58.51485,135.1602
21877,67,98,G,1,MB,186.9966,28.7691,71.34135
21878,67,99,D,34,MR,190.3014,166.7037,207.4629
21879,67,100,C,22,CN,154.0251,213.73335,203.8878
21880,67,101,H,38,MR,130.08315,32.2116,88.4034
21881,67,102,D,31,MR,164.6739,173.63715,216.57405
21882,67,103,G,11,MZ,108.55605,97.95315,17.69445
21883,67,104,D,27,CN,118.7943,184.60215,210.96405
21884,67,105,G,35,MR,135.30555,74.001,139.995
21885,67,106,B,12,CX,236.63235,233.9319,139.8981
21886,67,107,B,34,TX,232.3611,227.64105,237.5529
21887,67,108,B,21,CN,203.73225,236.68845,226.62105
21888,67,109,G,31,AL,76.82895,89.8365,176.7099
21889,67,110,D,8,CX,233.2434,161.90205,0.0
21890,67,111,H,14,MZ,63.6429,77.27775,37.0005
21891,67,112,F,40,IX,214.76865,68.04675,107.44425
21892,67,113,I,10,PT,55.54155,48.94725,31.83675
21893,67,114,H,23,CN,0.0,83.3646,88.72725
21894,67,115,H,1,IX,138.55935,26.6679,55.24065
21895,67,116,C,27,AL,166.04325,208.9878,225.47355
21896,67,117,I,6,CA,73.87095,41.2233,23.15655
21897,67,118,D,38,IX,241.38299999999998,146.7882,181.65945
21898,67,119,E,20,VE,0.0,171.3906,137.7663
21899,67,120,B,31,TX,226.74855,229.1226,239.64135
21900,67,121,E,4,NR,243.1323,107.3601,47.22345
21901,67,122,G,17,MZ,0.0,116.0709,56.42895
21902,67,123,G,25,CN,0.0,107.6508,125.4702
21903,67,124,C,14,LM,182.39385,215.2455,68.1513
21904,67,125,E,5,NR,239.80455,111.6135,0.0
21905,67,126,D,40,IX,235.42365,152.42625,162.2718
21906,67,127,I,21,CN,6.85695,56.21475,51.1989
21907,67,128,C,12,CX,212.18805,208.18200000000002,0.0
21908,67,129,B,1,TX,242.1378,225.77445,225.38175
21909,67,130,H,12,MZ,75.57945,74.3376,29.3046
21910,67,131,H,35,MR,110.81025,45.07125,116.7492
21911,67,132,G,4,MB,180.3411,48.9039,0.0
21912,67,133,H,18,MZ,0.0,86.3073,54.71025
21913,67,134,I,5,CA,76.12005,39.4893,28.95525
21914,67,135,G,37,MR,159.72435,57.3954,126.7044
21915,67,136,E,23,CN,0.0,166.9434,167.18055
21916,67,137,H,15,MZ,45.88725,81.1614,26.78265
21917,67,138,D,28,CN,106.5288,184.36245,228.4137
21918,67,139,C,33,TX,206.71575,198.0228,225.70815
21919,67,140,H,28,CN,0.0,78.84855,125.09025
21920,67,141,A,0,TX,243.38475,243.48675,243.3363
21921,67,142,C,31,TX,194.9169,201.25875,228.61515
21922,67,143,D,14,LM,150.59025,189.6741,0.0
21923,67,144,I,32,MR,56.59725,38.54325,95.98200000000001
21924,67,145,D,20,CN,72.74895,195.1056,164.2506
21925,67,146,D,10,CX,206.21085,173.39745,0.0
21926,67,147,E,21,CN,9.1596,167.8767,147.47925
21927,67,148,G,2,MB,187.0935,32.6706,51.6273
21928,67,149,C,16,VE,147.6552,219.912,136.34085
21929,67,150,I,34,MR,72.7209,31.9056,86.64135
21930,67,151,D,2,IX,238.74375,152.34465,145.62795
21931,67,152,D,35,MR,208.5696,159.3036,209.2173
21932,67,153,E,28,CN,39.06855,159.02055,214.91145
21933,67,154,G,0,PT,97.15755,97.2009,97.13715
21934,67,155,H,9,CA,88.5819,69.6711,31.5231
21935,67,156,G,20,CN,0.0,116.6064,90.3618
21936,67,157,H,7,CA,103.8768,63.0105,17.0595
21937,67,158,B,30,TX,223.47435,230.04825,239.9703
21938,67,159,C,7,CX,253.878,189.771,113.81925
21939,67,160,C,39,IX,247.05165,186.03525,198.28545
21940,67,161,D,19,VE,80.67945,194.98575,156.26655
21941,67,162,G,40,IX,184.88775,29.9115,85.935
21942,67,163,G,23,CN,0.0,112.91145,118.57245
21943,67,164,F,29,CN,0.0,129.20085,205.12965
21944,67,165,G,13,MZ,93.17445,102.51,23.816999999999997
21945,67,166,I,27,CN,0.0,55.1208,84.5733
21946,67,167,D,33,MR,183.5286,168.54225,211.25985
21947,67,168,H,19,MZ,0.0,88.9185,60.3381
21948,67,169,F,27,CN,13.8618,132.9162,172.00005
21949,67,170,I,24,CN,0.0,55.45485,63.6276
21950,67,171,G,14,MZ,83.70885,104.652,32.5737
21951,67,172,B,29,TX,221.10285,230.72655,239.9907
21952,67,173,E,40,IX,232.18515,109.47915,132.38835
21953,67,174,C,8,CX,255.0,188.4705,0.0
21954,67,175,C,25,CN,155.72595,211.89735,218.8716
21955,67,176,E,2,IX,235.77555,109.5735,105.96525
21956,67,177,B,13,CX,227.6793,236.46915,142.1421
21957,67,178,H,29,CN,0.0,76.3827,140.01795
21958,67,179,I,3,CA,97.21365,18.79095,28.77165
21959,67,180,E,18,VE,0.0,170.9826,118.50105
21960,67,181,E,9,CX,186.14745,142.74645,0.0
21961,67,182,I,40,MR,94.1562,18.564,53.60865
21962,67,183,G,9,CA,120.9873,93.06735,26.39505
21963,67,184,G,34,MR,125.9292,77.78775,147.7062
21964,67,185,F,7,CX,173.8182,107.96955,0.2295
21965,67,186,D,24,CN,101.1891,189.14115,194.5905
21966,67,187,D,7,CX,244.6521,155.77695,0.0
21967,67,188,F,26,CN,0.0,135.25455,167.68035
21968,67,189,C,29,AL,164.9136,206.907,245.13405
21969,67,190,C,38,IX,244.26195,186.5274,204.68595
21970,67,191,G,22,CN,0.0,113.42399999999999,109.85655
21971,67,192,F,33,MR,140.3367,108.4107,180.85365
21972,67,193,D,12,CX,184.8087,180.8409,0.0
21973,67,194,I,2,CA,97.55535,16.625999999999998,37.66095
21974,67,195,F,15,MZ,74.42685,138.4395,11.1996
21975,67,196,C,21,CN,128.20635,218.78235,197.6658
21976,67,197,E,34,MR,170.3757,136.1802,191.352
21977,67,198,I,12,PT,50.8572,50.3523,33.62685
21978,67,199,B,17,TX,208.95465,236.4972,214.41675
21979,67,200,D,26,CN,109.5837,186.49935,207.5394
21980,67,201,C,2,IX,252.26895,185.7267,178.7193
21981,67,202,F,17,VE,0.0,146.0844,69.9567
21982,67,203,F,37,MR,188.6643,85.9962,151.2864
21983,67,204,I,7,CA,70.93335,43.1154,17.7582
21984,67,205,G,32,MR,101.9847,85.8993,159.96915
21985,67,206,B,15,TX,218.8716,234.804,203.53335
21986,67,207,F,38,IX,197.07165,82.0641,134.46405
21987,67,208,F,8,CX,165.5715,112.5213,0.0
21988,67,209,H,22,CN,0.0,83.6247,82.1967
21989,67,210,I,4,CA,86.7612,31.6761,26.3925
21990,67,211,E,26,CN,29.2536,162.43245,193.69799999999998
21991,67,212,D,6,CX,255.0,148.84605,0.0
21992,67,213,D,32,MR,174.69795,170.93415,214.6743
21993,67,214,C,13,LM,196.3857,212.69295,0.0
21994,67,215,D,36,IX,216.60465,156.84795,201.4347
21995,67,216,H,13,MZ,69.62775,75.95685,31.9464
21996,67,217,C,1,IX,251.0322,185.62215,185.46405
21997,67,218,E,12,MZ,156.7128,153.6936,0.0
21998,67,219,B,20,CN,204.33405,236.75475,224.34645
21999,67,220,F,31,MR,105.88875,118.2333,189.90615
22000,67,221,B,23,CN,204.3417,235.9107,233.07255
22001,67,222,G,33,MR,116.35395,81.32715,153.5049
22002,67,223,F,20,MZ,0.0,143.8506,113.8524
22003,67,224,B,37,TX,238.4148,226.34055,231.7338
22004,67,225,F,11,MZ,137.36085,124.01415,0.0
22005,67,226,H,25,CN,0.0,81.9621,101.337
22006,67,227,I,14,PT,46.0887,51.43605,37.6533
22007,67,228,I,28,CN,0.0,53.74635,86.79435
22008,67,229,C,19,VE,133.67355,219.02205,184.7985
22009,67,230,B,2,IX,242.94105,225.7107,223.37235
22010,67,231,F,35,MR,162.1137,100.8933,165.58425
22011,67,232,G,10,MZ,114.99225,95.574,20.93295
22012,67,233,E,31,MR,135.4509,146.03085,203.0973
22013,67,234,G,18,MZ,0.0,116.5044,72.08595
22014,67,235,G,30,CN,6.68355,98.24895,177.99765
22015,67,236,E,13,LM,143.3967,157.4523,0.0
22016,67,237,C,5,IX,251.532,188.26395,153.1785
22017,67,238,F,23,CN,0.0,139.65075,142.3461
22018,67,239,D,39,IX,232.7283,152.7858,171.59715
22019,67,240,H,5,CA,120.91845,51.65535,14.29785
22020,67,241,B,35,TX,235.52565,226.9347,234.89325
22021,67,242,B,11,CX,242.35455,232.13925,140.0154
22022,67,243,I,39,MR,92.08305,20.0277,59.6343
22023,67,244,B,26,CN,211.293,233.54175,238.8279
22024,67,245,G,3,MB,185.21415,38.913000000000004,32.5992
22025,67,246,E,22,CN,0.0,167.52225,158.2581
22026,67,247,F,32,MR,126.14595,112.74825,186.40755
22027,67,248,I,15,MZ,34.19295,54.77145,26.2854
22028,67,249,H,21,MZ,0.0,83.89245,74.6844
22029,67,250,I,33,MR,66.5652,34.7769,90.8106
22030,67,251,C,17,CN,127.25265,222.0795,155.95035
22031,67,252,B,39,TX,240.7047,225.96315,228.1842
22032,67,253,D,21,CN,64.9128,195.10305,172.0383
22033,67,254,D,30,CN,140.505,177.5616,232.09845
22034,67,255,I,9,PT,57.74985,48.1389,32.11725
22035,67,256,E,1,IX,234.56175,109.1451,119.39355
22036,67,257,H,27,CN,0.0,79.10865,109.8234
22037,67,258,D,11,CX,195.17445,177.4341,0.0
22038,67,259,H,4,MB,135.18315,36.56955,16.58775
22039,67,260,B,14,CX,222.8037,236.07135,172.0995
22040,67,261,E,6,NR,218.19075,126.0873,21.02475
22041,67,262,B,33,TX,230.97645,227.94705,238.69785
22042,67,263,E,0,JX,148.9557,149.0169,148.9251
22043,67,264,C,28,CN,173.19855,207.08805,227.6742
22044,67,265,H,17,MZ,0.0,86.0013,44.96415
22045,67,266,G,5,CA,157.4064,72.4455,15.44535
22046,67,267,I,38,MR,89.73195,21.58065,65.44575
22047,67,268,D,17,VE,73.08555,197.87745,122.60145
22048,67,269,F,36,MR,179.8311,90.1374,163.7559
22049,67,270,E,7,CX,209.202,131.6769,0.0
22050,67,271,I,19,VE,0.0,58.9305,42.55695
22051,67,272,B,28,TX,216.94635,231.9123,239.8122
22052,67,273,E,35,MR,189.40125,127.5204,192.08385
22053,67,274,B,0,TX,229.347,229.42095,229.27815
22054,67,275,E,11,CX,166.28805,150.55965,0.0
22055,67,276,G,38,IX,166.96635,52.9839,111.91695
22056,67,277,H,26,CN,0.0,80.6616,106.2891
22057,67,278,D,4,IX,250.9149,148.43295,108.73965
22058,67,279,H,31,AL,56.09235,62.3526,151.06965
22059,67,280,F,14,MZ,105.111,132.7479,23.51355
22060,67,281,G,21,CN,0.0,113.6994,99.5418
22061,67,282,E,16,CN,50.9031,171.1254,52.8513
22062,67,283,H,6,CA,108.45915,60.1086,24.61515
22063,67,284,B,24,TX,205.8054,235.33185,235.18395
22064,67,285,C,37,IX,239.4756,187.578,213.0423
22065,67,286,B,32,TX,229.35975,228.42645,238.8228
22066,67,287,F,9,CX,153.66555,117.5805,13.719000000000001
22067,67,288,F,3,MB,216.94635,71.80035,53.87385
22068,67,289,D,23,CN,100.65105,189.9444,187.4148
22069,67,290,B,6,TX,245.7792,225.99885,210.41835
22070,67,291,F,30,CN,52.85385,124.80975,205.73655
22071,67,292,C,40,IX,249.2013,185.81085,191.5356
22072,67,293,B,19,CN,205.14495,236.8032,221.6715
22073,67,294,B,27,TX,214.6488,232.5855,239.37615
22074,67,295,G,8,CA,127.02825,90.2343,32.7369
22075,67,296,H,33,MR,94.3092,53.22105,128.775
22076,67,297,C,9,CX,253.8372,193.51695,0.0
22077,67,298,F,2,MB,217.65015,69.0744,74.36565
22078,67,299,F,19,MZ,0.0,143.80725,104.78715
22079,67,300,D,0,TX,175.3278,175.38135,175.2717
22080,67,301,F,21,CN,0.0,143.91945,123.8637
22081,67,302,B,3,TX,243.9228,225.6036,221.13345
22082,67,303,C,30,CN,175.542,204.20655,246.65895
22083,67,304,F,13,MZ,118.0446,129.79755,0.8262
22084,67,305,I,37,MR,86.41185,23.83485,71.6142
22085,67,306,C,15,LM,156.52155,220.1211,94.0236
22086,67,307,F,25,CN,0.0,137.3685,160.03545
22087,67,308,E,33,MR,161.3181,138.79905,196.7784
22088,67,309,H,11,MZ,80.1363,72.88155,28.98075
22089,67,310,E,19,CN,0.0,171.2019,128.6271
22090,67,311,G,27,CN,0.0,106.48035,147.1044
22091,67,312,I,0,PT,49.4445,49.47,49.43175
22092,67,313,I,31,AL,39.7749,39.92025,112.03935
22093,67,314,B,38,TX,239.73825,226.11615,229.7703
22094,67,315,D,16,LM,105.3813,195.5442,96.16815
22095,67,316,F,22,CN,0.0,140.16585,133.77555
22096,67,317,H,37,MR,124.9092,35.88105,99.27405
22097,67,318,D,5,NR,246.75075,151.7097,95.0436
22098,67,319,B,36,TX,237.00975,226.6236,233.35305
22099,67,320,F,12,MZ,129.2391,126.66615,0.0
22100,67,321,F,1,MB,216.8061,67.82235,92.63385
22101,67,322,D,29,CN,125.45235,180.82305,230.9229
22102,67,323,H,20,MZ,0.0,86.54700000000001,68.1309
22103,67,324,B,4,TX,244.61895,225.59085,218.892
22104,67,325,H,36,MR,117.60345,40.80765,109.956
22105,67,326,D,9,CX,218.5809,168.27705,0.0
22106,67,327,B,25,CN,208.3911,234.4368,237.5019
22107,67,328,H,16,MZ,33.303000000000004,82.41345,38.5152
22108,67,329,G,7,CA,138.4344,84.9558,13.77
22109,67,330,B,22,CN,203.8674,236.3799,229.5
22110,68,1,E,29,SU,78.57825,154.92015,217.9842
22111,68,2,C,23,SU,154.2138,213.16215,209.42385
22112,68,3,F,4,HA,219.04245,71.68815,0.0
22113,68,4,I,36,MO,73.7664,35.22825,70.8339
22114,68,5,C,20,SU,130.28205,218.97615,191.75745
22115,68,6,C,6,SI,247.5489,190.59465,144.9879
22116,68,7,E,15,VE,90.8871,167.7543,0.0
22117,68,8,H,40,HA,136.99365,27.0453,66.23625
22118,68,9,G,6,CH,144.14895,81.3144,27.2085
22119,68,10,I,30,AL,0.0,49.1589,102.71655
22120,68,11,I,22,SU,2.6469,56.049,55.896
22121,68,12,C,11,SI,222.7017,204.76755,0.0
22122,68,13,I,18,SU,0.0,58.90755,37.9797
22123,68,14,I,26,SU,3.79185,54.3609,69.66855
22124,68,15,C,35,RO,226.7715,190.9899,226.2615
22125,68,16,C,0,TI,202.0212,202.0926,201.9549
22126,68,17,E,3,HA,235.4517,111.3075,88.8777
22127,68,18,I,11,JM,53.1216,49.71735,32.4564
22128,68,19,E,27,SU,59.1498,159.8799,198.4002
22129,68,20,F,16,SU,0.0,143.81235,23.50845
22130,68,21,E,39,RO,228.47745,110.51700000000001,146.03595
22131,68,22,B,10,SI,248.7831,229.95135,141.678
22132,68,23,F,34,MO,150.95745,104.90445,174.47355
22133,68,24,H,10,CH,84.4407,71.3337,29.74065
22134,68,25,G,24,SU,0.0,108.73965,119.82705
22135,68,26,H,30,SU,0.0,72.6495,140.6988
22136,68,27,B,5,TI,245.7282,225.58575,215.0313
22137,68,28,E,38,RO,212.0223,120.41865,156.4017
22138,68,29,D,18,VE,88.54875,194.78175,147.7062
22139,68,30,F,6,SI,186.915,100.266,0.0
22140,68,31,C,24,SU,154.16025,212.66235,214.50345
22141,68,32,E,36,MO,198.0942,124.6236,182.20005
22142,68,33,D,15,SU,129.32325,192.6372,70.9002
22143,68,34,F,28,AL,0.0,132.1461,188.4297
22144,68,35,D,3,RO,252.95235,146.0283,124.3023
22145,68,36,I,20,SU,0.0,58.9152,47.0577
22146,68,37,E,30,AL,102.43095,151.07475,218.6778
22147,68,38,G,39,HA,171.1662,50.64555,99.18225
22148,68,39,G,16,SU,36.44715,111.5268,41.64915
22149,68,40,E,25,SU,0.0,164.7096,185.67315
22150,68,41,H,3,HA,147.8643,6.6555,22.19265
22151,68,42,E,10,SI,175.9245,147.0024,0.0
22152,68,43,I,29,AL,0.10455,51.6069,88.54365
22153,68,44,B,40,TI,241.38299999999998,225.88665,226.74345
22154,68,45,E,17,SU,33.3948,170.3553,100.1334
22155,68,46,F,0,CH,122.85645,122.89215,122.80799999999999
22156,68,47,I,17,VE,22.51905,55.8654,38.0562
22157,68,48,E,8,SI,199.31055,137.0523,0.0
22158,68,49,D,25,SU,103.428,188.1135,201.26895
22159,68,50,I,35,MO,70.3239,36.72,74.18715
22160,68,51,H,8,CH,99.02925,65.7288,7.9611
22161,68,52,B,16,TI,213.34575,235.8393,208.8603
22162,68,53,H,39,MO,133.6812,29.7126,77.8362
22163,68,54,G,15,SU,58.1553,109.6194,19.8849
22164,68,55,E,24,SU,0.0,165.92595,177.0108
22165,68,56,C,4,RO,253.59495,186.6855,161.38695
22166,68,57,H,24,SU,0.0,82.7475,95.64795
22167,68,58,F,10,CH,145.80135,120.87765,0.0
22168,68,59,C,34,MO,210.93345,196.9518,223.23465
22169,68,60,I,25,SU,0.0,55.01625,66.75135
22170,68,61,H,2,HA,138.7863,28.45545,43.04145
22171,68,62,E,32,MO,149.5677,142.2543,200.4198
22172,68,63,D,1,RO,237.3387,152.27325,154.02
22173,68,64,G,29,SU,0.0,101.95155,164.1741
22174,68,65,F,39,RO,211.446,69.3192,122.5989
22175,68,66,B,8,TI,243.18075,227.6079,202.05435
22176,68,67,C,18,SU,137.92695,218.8818,177.77835
22177,68,68,E,37,RO,205.1067,122.50965,170.5593
22178,68,69,G,12,VE,101.9694,100.09515,17.59245
22179,68,70,C,32,TI,201.16185,199.58595,227.1183
22180,68,71,I,1,HA,96.2115,17.05185,46.2672
22181,68,72,G,19,SU,0.0,116.56305,81.6255
22182,68,73,H,34,MO,103.1322,49.13085,123.21855
22183,68,74,C,26,AL,160.80555,210.3852,223.16325
22184,68,75,I,16,VE,28.2846,55.437,32.3493
22185,68,76,F,5,HA,201.17715,89.78295,0.0
22186,68,77,F,24,SU,0.0,138.6792,152.19675
22187,68,78,C,36,RO,233.46015,189.0927,220.69995
22188,68,79,H,0,JM,72.39705,72.4149,72.36135
22189,68,80,G,28,SU,0.0,105.67965,162.10605
22190,68,81,E,14,VE,127.3011,161.19825,0.0
22191,68,82,D,22,SU,56.46465,194.77665,182.47799999999998
22192,68,83,B,9,SI,249.56085,227.7864,172.4514
22193,68,84,C,3,RO,253.75305,185.81085,170.60775
22194,68,85,F,18,VE,0.0,143.61345,94.74015
22195,68,86,D,37,RO,234.6153,148.53495,196.42905
22196,68,87,I,13,JM,48.1746,51.0051,35.6439
22197,68,88,G,36,MO,151.21755,62.46735,138.55425
22198,68,89,J,0,JM,38.9028,38.9283,38.8926
22199,68,90,I,23,JM,0.14535,55.84245,59.48385
22200,68,91,D,13,SI,169.3863,185.2422,0.0
22201,68,92,B,7,TI,245.2386,226.58025,206.01705
22202,68,93,G,26,SU,0.0,108.78555,142.88925
22203,68,94,I,8,JM,60.1239,47.14695,33.39225
22204,68,95,B,18,SU,206.70555,236.7012,218.5095
22205,68,96,C,10,SI,236.0943,200.4351,0.0
22206,68,97,H,32,MO,80.3097,58.51485,135.1602
22207,68,98,G,1,HA,186.9966,28.7691,71.34135
22208,68,99,D,34,MO,190.3014,166.7037,207.4629
22209,68,100,C,22,SU,154.0251,213.73335,203.8878
22210,68,101,H,38,MO,130.08315,32.2116,88.4034
